28,0.0881,5.36,1693692841.4661288
16,0.0503,5.36,1693692856.9695375
28,0.0881,5.34,1693692872.4740431
32,0.1006,5.34,1693692887.9773731
44,0.1384,5.31,1693692903.4806736
44,0.1384,5.36,1693692918.9852226
20,0.0629,5.31,1693692934.4885867
24,0.0755,5.34,1693692949.991991
24,0.0755,5.31,1693692965.496429
48,0.1509,5.36,1693692980.9998035
24,0.0755,5.36,1693692996.5031974
20,0.0629,5.34,1693693012.0076244
32,0.1006,5.36,1693693027.5110257
44,0.1384,5.39,1693693043.0144238
28,0.0881,5.31,1693693058.5188382
8,0.0252,5.36,1693693074.021153
36,0.1132,5.36,1693693089.525591
40,0.1258,5.36,1693693105.0300095
32,0.1006,5.31,1693693120.5333896
20,0.0629,5.36,1693693136.036794
28,0.0881,5.34,1693693151.5411925
24,0.0755,5.34,1693693167.0445626
24,0.0755,5.34,1693693182.54905
20,0.0629,5.34,1693693198.0534284
28,0.0881,5.36,1693693213.5567636
16,0.0503,5.34,1693693229.0611668
40,0.1258,5.34,1693693244.565564
28,0.0881,5.36,1693693260.06899
20,0.0629,5.39,1693693275.5733502
12,0.0377,5.36,1693693291.076729
24,0.0755,5.36,1693693306.5801196
24,0.0755,5.36,1693693322.0845037
24,0.0755,5.34,1693693337.5878725
20,0.0629,5.36,1693693353.0912247
12,0.0377,5.34,1693693368.5956402
20,0.0629,5.36,1693693384.0989888
28,0.0881,5.36,1693693399.6023815
48,0.1509,5.36,1693693415.1067688
24,0.0755,5.36,1693693430.6101127
12,0.0377,5.39,1693693446.1134844
16,0.0503,5.34,1693693461.6178982
28,0.0881,5.36,1693693477.1212912
20,0.0629,5.34,1693693492.6245973
32,0.1006,5.34,1693693508.1290581
16,0.0503,5.36,1693693523.6324017
32,0.1006,5.36,1693693539.1357203
8,0.0252,5.36,1693693554.6390667
24,0.0755,5.34,1693693570.1434834
36,0.1132,5.34,1693693585.647911
24,0.0755,5.34,1693693601.1526656
24,0.0755,5.34,1693693616.6563325
28,0.0881,5.34,1693693632.161061
24,0.0755,5.36,1693693647.6657648
20,0.0629,5.36,1693693663.1694608
20,0.0629,5.34,1693693678.674139
12,0.0377,5.34,1693693694.177786
16,0.0503,5.34,1693693709.68146
16,0.0503,5.34,1693693725.1861038
44,0.1384,5.34,1693693740.6897748
12,0.0377,5.34,1693693756.1933851
28,0.0881,5.31,1693693771.6980574
4,0.0126,5.34,1693693787.200565
32,0.1006,5.36,1693693802.7052627
20,0.0629,5.34,1693693818.2099016
52,0.1635,5.36,1693693833.7135196
28,0.0881,5.31,1693693849.217098
12,0.0377,5.34,1693693864.721719
40,0.1258,5.34,1693693880.2252994
8,0.0252,5.36,1693693895.7277849
8,0.0252,5.36,1693693911.2323833
20,0.0629,5.34,1693693926.7371027
44,0.1384,5.34,1693693942.2406008
20,0.0629,5.31,1693693957.7451894
24,0.0755,5.34,1693693973.2487478
28,0.0881,5.34,1693693988.753294
20,0.0629,5.36,1693694004.2578635
12,0.0377,5.34,1693694019.7614198
24,0.0755,5.36,1693694035.265981
16,0.0503,5.34,1693694050.7705264
36,0.1132,5.36,1693694066.2740731
40,0.1258,5.34,1693694081.7786152
28,0.0881,5.39,1693694097.2821498
44,0.1384,5.31,1693694112.7856154
32,0.1006,5.31,1693694128.290167
24,0.0755,5.34,1693694143.7936907
40,0.1258,5.34,1693694159.2972183
20,0.0629,5.34,1693694174.8017616
16,0.0503,5.36,1693694190.3052819
24,0.0755,5.34,1693694205.8087716
36,0.1132,5.34,1693694221.3133254
4,0.0126,5.34,1693694236.8156772
24,0.0755,5.36,1693694252.3202498
28,0.0881,5.34,1693694267.8247676
24,0.0755,5.36,1693694283.3282592
16,0.0503,5.36,1693694298.831755
36,0.1132,5.34,1693694314.3362424
32,0.1006,5.36,1693694329.8397918
24,0.0755,5.39,1693694345.343235
8,0.0252,5.34,1693694360.8466175
40,0.1258,5.34,1693694376.3511648
24,0.0755,5.34,1693694391.8556805
12,0.0377,5.31,1693694407.3601987
36,0.1132,5.34,1693694422.8636622
8,0.0252,5.34,1693694438.36708
12,0.0377,5.36,1693694453.8726518
32,0.1006,5.34,1693694469.376097
16,0.0503,5.34,1693694484.8806162
20,0.0629,5.34,1693694500.3840473
36,0.1132,5.34,1693694515.8875327
24,0.0755,5.34,1693694531.3920002
56,0.1761,5.34,1693694546.8954515
28,0.0881,5.36,1693694562.3988967
4,0.0126,5.34,1693694577.9023044
20,0.0629,5.36,1693694593.406805
16,0.0503,5.34,1693694608.9102883
24,0.0755,5.34,1693694624.4147255
40,0.1258,5.36,1693694639.9181755
40,0.1258,5.36,1693694655.4216645
24,0.0755,5.31,1693694670.9261134
24,0.0755,5.34,1693694686.4295537
16,0.0503,5.29,1693694701.9328864
16,0.0503,5.34,1693694717.437461
36,0.1132,5.36,1693694732.9408846
36,0.1132,5.34,1693694748.4443254
32,0.1006,5.31,1693694763.9488175
16,0.0503,5.36,1693694779.4522407
16,0.0503,5.36,1693694794.9567068
12,0.0377,5.36,1693694810.4611511
36,0.1132,5.34,1693694825.9646184
24,0.0755,5.36,1693694841.4690628
20,0.0629,5.36,1693694856.9735277
28,0.0881,5.34,1693694872.4770539
28,0.0881,5.34,1693694887.9814162
16,0.0503,5.34,1693694903.4848473
8,0.0252,5.36,1693694918.9871874
32,0.1006,5.36,1693694934.4927447
36,0.1132,5.34,1693694949.9961805
52,0.1635,5.34,1693694965.499582
40,0.1258,5.34,1693694981.0040457
24,0.0755,5.36,1693694996.507497
44,0.1384,5.36,1693695012.0108929
4,0.0126,5.36,1693695027.5142555
36,0.1132,5.34,1693695043.0187511
36,0.1132,5.36,1693695058.5222027
28,0.0881,5.36,1693695074.026661
32,0.1006,5.34,1693695089.5300567
44,0.1384,5.34,1693695105.0335011
36,0.1132,5.34,1693695120.537969
12,0.0377,5.34,1693695136.0413818
48,0.1509,5.34,1693695151.5448158
12,0.0377,5.36,1693695167.049252
12,0.0377,5.31,1693695182.552652
16,0.0503,5.36,1693695198.0570872
44,0.1384,5.34,1693695213.561551
36,0.1132,5.36,1693695229.0649912
28,0.0881,5.36,1693695244.5694237
28,0.0881,5.36,1693695260.0738626
36,0.1132,5.34,1693695275.5772834
28,0.0881,5.31,1693695291.0817103
32,0.1006,5.31,1693695306.5850453
28,0.0881,5.34,1693695322.0886045
44,0.1384,5.34,1693695337.593038
28,0.0881,5.36,1693695353.0964334
16,0.0503,5.34,1693695368.5998478
24,0.0755,5.34,1693695384.1043022
28,0.0881,5.36,1693695399.6077137
28,0.0881,5.34,1693695415.111119
16,0.0503,5.36,1693695430.6155846
20,0.0629,5.36,1693695446.1189938
32,0.1006,5.36,1693695461.6223884
12,0.0377,5.39,1693695477.1268353
24,0.0755,5.36,1693695492.6302416
20,0.0629,5.36,1693695508.1336813
24,0.0755,5.34,1693695523.63811
20,0.0629,5.36,1693695539.1415086
20,0.0629,5.36,1693695554.6449099
32,0.1006,5.34,1693695570.1493788
44,0.1384,5.34,1693695585.652782
28,0.0881,5.34,1693695601.157216
16,0.0503,5.34,1693695616.6616626
44,0.1384,5.34,1693695632.165069
8,0.0252,5.31,1693695647.6674542
24,0.0755,5.34,1693695663.1719491
32,0.1006,5.36,1693695678.6744359
40,0.1258,5.36,1693695694.1778512
16,0.0503,5.36,1693695709.6803458
4,0.0126,5.36,1693695725.1817667
20,0.0629,5.34,1693695740.686411
24,0.0755,5.39,1693695756.1890388
40,0.1258,5.34,1693695771.6915314
32,0.1006,5.34,1693695787.1951835
8,0.0252,5.36,1693695802.6966715
8,0.0252,5.31,1693695818.1992867
12,0.0377,5.36,1693695833.7040348
32,0.1006,5.34,1693695849.206717
32,0.1006,5.34,1693695864.7094078
12,0.0377,5.34,1693695880.2131326
24,0.0755,5.36,1693695895.7158337
32,0.1006,5.34,1693695911.218636
28,0.0881,5.34,1693695926.7224014
28,0.0881,5.34,1693695942.225179
8,0.0252,5.36,1693695957.726894
32,0.1006,5.36,1693695973.2317836
28,0.0881,5.34,1693695988.7345874
16,0.0503,5.31,1693696004.2385209
20,0.0629,5.34,1693696019.7423518
8,0.0252,5.34,1693696035.2441144
24,0.0755,5.36,1693696050.749093
16,0.0503,5.34,1693696066.2530262
40,0.1258,5.34,1693696081.7559037
16,0.0503,5.34,1693696097.2598379
32,0.1006,5.36,1693696112.7627988
16,0.0503,5.36,1693696128.2657204
20,0.0629,5.36,1693696143.769698
36,0.1132,5.36,1693696159.272619
20,0.0629,5.34,1693696174.775603
44,0.1384,5.39,1693696190.279567
24,0.0755,5.31,1693696205.782576
32,0.1006,5.34,1693696221.285612
28,0.0881,5.39,1693696236.7895792
20,0.0629,5.34,1693696252.2926092
24,0.0755,5.34,1693696267.7956088
28,0.0881,5.34,1693696283.2996757
52,0.1635,5.39,1693696298.802706
32,0.1006,5.31,1693696314.3057456
20,0.0629,5.34,1693696329.8098512
36,0.1132,5.34,1693696345.3128564
24,0.0755,5.36,1693696360.8159294
28,0.0881,5.34,1693696376.3200283
60,0.1887,5.36,1693696391.8231268
24,0.0755,5.36,1693696407.327203
16,0.0503,5.36,1693696422.831327
16,0.0503,5.34,1693696438.3344412
12,0.0377,5.36,1693696453.8385372
12,0.0377,5.34,1693696469.3426998
28,0.0881,5.31,1693696484.845801
20,0.0629,5.36,1693696500.3499436
32,0.1006,5.36,1693696515.8531046
4,0.0126,5.36,1693696531.3551211
24,0.0755,5.39,1693696546.8603275
40,0.1258,5.36,1693696562.3634794
24,0.0755,5.36,1693696577.8666155
32,0.1006,5.34,1693696593.3707998
36,0.1132,5.36,1693696608.8739417
32,0.1006,5.34,1693696624.3771002
12,0.0377,5.36,1693696639.881305
44,0.1384,5.36,1693696655.3844526
20,0.0629,5.42,1693696670.887614
20,0.0629,5.36,1693696686.3917994
32,0.1006,5.34,1693696701.8949726
24,0.0755,5.34,1693696717.398166
28,0.0881,5.34,1693696732.9023716
44,0.1384,5.39,1693696748.4055421
44,0.1384,5.36,1693696763.9087718
40,0.1258,5.36,1693696779.4130352
28,0.0881,5.34,1693696794.9161527
24,0.0755,5.34,1693696810.4204013
20,0.0629,5.31,1693696825.924612
20,0.0629,5.34,1693696841.4277923
28,0.0881,5.36,1693696856.932041
24,0.0755,5.42,1693696872.4362552
12,0.0377,5.31,1693696887.9394772
16,0.0503,5.34,1693696903.4437125
32,0.1006,5.39,1693696918.9469383
16,0.0503,5.34,1693696934.450171
12,0.0377,5.36,1693696949.9543831
32,0.1006,5.36,1693696965.4576352
24,0.0755,5.36,1693696980.9608238
16,0.0503,5.34,1693696996.4650695
8,0.0252,5.36,1693697011.9672303
20,0.0629,5.36,1693697027.4715505
40,0.1258,5.36,1693697042.9758005
20,0.0629,5.36,1693697058.479025
0,0.0000,5.31,1693697073.9811752
24,0.0755,5.36,1693697089.486534
40,0.1258,5.34,1693697104.9897642
32,0.1006,5.34,1693697120.4930964
16,0.0503,5.34,1693697135.99728
16,0.0503,5.39,1693697151.5005188
20,0.0629,5.34,1693697167.0037792
40,0.1258,5.36,1693697182.508038
16,0.0503,5.36,1693697198.0113115
44,0.1384,5.34,1693697213.5155873
28,0.0881,5.34,1693697229.0198596
32,0.1006,5.36,1693697244.523093
12,0.0377,5.34,1693697260.0273705
28,0.0881,5.34,1693697275.5316298
16,0.0503,5.36,1693697291.0349152
8,0.0252,5.39,1693697306.538122
40,0.1258,5.36,1693697322.042442
20,0.0629,5.36,1693697337.5456812
16,0.0503,5.36,1693697353.049994
12,0.0377,5.34,1693697368.5532353
20,0.0629,5.39,1693697384.0565057
12,0.0377,5.34,1693697399.5607672
20,0.0629,5.34,1693697415.06405
32,0.1006,5.36,1693697430.5672905
32,0.1006,5.31,1693697446.071602
36,0.1132,5.36,1693697461.5748658
16,0.0503,5.39,1693697477.0781167
20,0.0629,5.34,1693697492.5824122
24,0.0755,5.36,1693697508.0856915
24,0.0755,5.34,1693697523.5889735
20,0.0629,5.36,1693697539.0932229
28,0.0881,5.36,1693697554.5964806
16,0.0503,5.34,1693697570.0997705
32,0.1006,5.36,1693697585.6040614
16,0.0503,5.36,1693697601.1073415
48,0.1509,5.36,1693697616.6116352
52,0.1635,5.34,1693697632.115925
20,0.0629,5.34,1693697647.619194
24,0.0755,5.36,1693697663.1235015
32,0.1006,5.31,1693697678.6277957
32,0.1006,5.36,1693697694.1311245
12,0.0377,5.34,1693697709.6354735
20,0.0629,5.36,1693697725.1387901
40,0.1258,5.34,1693697740.642127
24,0.0755,5.39,1693697756.146447
24,0.0755,5.39,1693697771.6497848
20,0.0629,5.34,1693697787.1531124
44,0.1384,5.36,1693697802.657456
28,0.0881,5.39,1693697818.1607552
28,0.0881,5.34,1693697833.6640692
16,0.0503,5.34,1693697849.1684158
32,0.1006,5.36,1693697864.6717324
44,0.1384,5.36,1693697880.175073
24,0.0755,5.34,1693697895.679393
20,0.0629,5.39,1693697911.1827354
36,0.1132,5.36,1693697926.686036
28,0.0881,5.34,1693697942.1903558
12,0.0377,5.34,1693697957.6936917
32,0.1006,5.34,1693697973.1970737
28,0.0881,5.31,1693697988.7013454
28,0.0881,5.31,1693698004.204568
12,0.0377,5.39,1693698019.7090762
24,0.0755,5.34,1693698035.213337
24,0.0755,5.34,1693698050.716641
12,0.0377,5.31,1693698066.22104
20,0.0629,5.36,1693698081.7252898
16,0.0503,5.34,1693698097.228603
32,0.1006,5.36,1693698112.7331293
32,0.1006,5.36,1693698128.236243
20,0.0629,5.36,1693698143.7395585
28,0.0881,5.34,1693698159.2438989
24,0.0755,5.34,1693698174.7472057
12,0.0377,5.34,1693698190.250513
20,0.0629,5.34,1693698205.754836
20,0.0629,5.31,1693698221.258137
16,0.0503,5.34,1693698236.7614455
24,0.0755,5.34,1693698252.2657735
32,0.1006,5.34,1693698267.7690809
36,0.1132,5.36,1693698283.2724023
20,0.0629,5.36,1693698298.7767098
32,0.1006,5.34,1693698314.2800188
20,0.0629,5.36,1693698329.7833374
20,0.0629,5.36,1693698345.287665
28,0.0881,5.39,1693698360.7909822
36,0.1132,5.34,1693698376.2942564
24,0.0755,5.34,1693698391.7985845
24,0.0755,5.39,1693698407.3018892
16,0.0503,5.36,1693698422.8062294
36,0.1132,5.34,1693698438.3105316
24,0.0755,5.34,1693698453.8138564
8,0.0252,5.36,1693698469.3170948
40,0.1258,5.34,1693698484.822502
28,0.0881,5.34,1693698500.3258328
48,0.1509,5.34,1693698515.8301415
20,0.0629,5.34,1693698531.3334627
28,0.0881,5.36,1693698546.8367813
24,0.0755,5.36,1693698562.3410883
24,0.0755,5.34,1693698577.8443394
16,0.0503,5.36,1693698593.3476255
16,0.0503,5.36,1693698608.851977
16,0.0503,5.36,1693698624.3552804
28,0.0881,5.36,1693698639.85857
32,0.1006,5.34,1693698655.3629618
28,0.0881,5.39,1693698670.8662007
28,0.0881,5.36,1693698686.3695061
16,0.0503,5.36,1693698701.8738286
20,0.0629,5.36,1693698717.3771162
28,0.0881,5.36,1693698732.8804216
28,0.0881,5.36,1693698748.3847432
20,0.0629,5.36,1693698763.8880484
20,0.0629,5.36,1693698779.3913348
28,0.0881,5.36,1693698794.8956764
24,0.0755,5.34,1693698810.398944
20,0.0629,5.34,1693698825.903299
16,0.0503,5.34,1693698841.407608
8,0.0252,5.36,1693698856.9098303
24,0.0755,5.36,1693698872.4152844
32,0.1006,5.39,1693698887.9195538
28,0.0881,5.36,1693698903.4228575
40,0.1258,5.39,1693698918.9271605
24,0.0755,5.31,1693698934.4304733
16,0.0503,5.34,1693698949.93377
24,0.0755,5.34,1693698965.4381058
28,0.0881,5.34,1693698980.9414344
28,0.0881,5.36,1693698996.4446948
40,0.1258,5.36,1693699011.949125
24,0.0755,5.36,1693699027.4523203
20,0.0629,5.36,1693699042.9556012
36,0.1132,5.34,1693699058.459932
44,0.1384,5.36,1693699073.9632108
12,0.0377,5.34,1693699089.4665906
32,0.1006,5.34,1693699104.9708598
28,0.0881,5.36,1693699120.4741528
24,0.0755,5.36,1693699135.9774563
24,0.0755,5.36,1693699151.4817562
20,0.0629,5.36,1693699166.985066
24,0.0755,5.39,1693699182.4883513
24,0.0755,5.36,1693699197.992741
16,0.0503,5.36,1693699213.4959617
32,0.1006,5.36,1693699229.000282
24,0.0755,5.36,1693699244.5046024
20,0.0629,5.36,1693699260.0079226
20,0.0629,5.36,1693699275.5122166
16,0.0503,5.36,1693699291.0165684
20,0.0629,5.34,1693699306.5199034
20,0.0629,5.42,1693699322.0241632
28,0.0881,5.34,1693699337.5274565
36,0.1132,5.34,1693699353.0307608
28,0.0881,5.39,1693699368.5350564
28,0.0881,5.34,1693699384.0383554
28,0.0881,5.34,1693699399.5416586
16,0.0503,5.36,1693699415.0460265
36,0.1132,5.36,1693699430.54929
16,0.0503,5.36,1693699446.0525832
24,0.0755,5.34,1693699461.5569036
32,0.1006,5.36,1693699477.0601947
20,0.0629,5.36,1693699492.563509
24,0.0755,5.34,1693699508.0678275
28,0.0881,5.36,1693699523.5711675
44,0.1384,5.34,1693699539.074409
44,0.1384,5.34,1693699554.5787158
16,0.0503,5.36,1693699570.082052
24,0.0755,5.36,1693699585.585339
28,0.0881,5.34,1693699601.0896487
16,0.0503,5.34,1693699616.5929918
36,0.1132,5.34,1693699632.0972393
20,0.0629,5.39,1693699647.6015873
24,0.0755,5.36,1693699663.10486
8,0.0252,5.36,1693699678.6081183
32,0.1006,5.34,1693699694.1135025
32,0.1006,5.34,1693699709.6168222
20,0.0629,5.36,1693699725.1211185
36,0.1132,5.34,1693699740.6244643
20,0.0629,5.34,1693699756.1277423
20,0.0629,5.36,1693699771.6320665
8,0.0252,5.34,1693699787.1342962
28,0.0881,5.36,1693699802.638688
40,0.1258,5.34,1693699818.143007
24,0.0755,5.34,1693699833.6463218
12,0.0377,5.36,1693699849.1496637
24,0.0755,5.34,1693699864.6539407
56,0.1761,5.34,1693699880.157223
12,0.0377,5.36,1693699895.6605375
32,0.1006,5.36,1693699911.1648784
52,0.1635,5.34,1693699926.66818
20,0.0629,5.34,1693699942.1714761
16,0.0503,5.34,1693699957.6758478
36,0.1132,5.34,1693699973.179098
24,0.0755,5.34,1693699988.6824
12,0.0377,5.39,1693700004.1867397
24,0.0755,5.39,1693700019.6900449
16,0.0503,5.34,1693700035.1943617
28,0.0881,5.34,1693700050.6986701
16,0.0503,5.34,1693700066.2020426
24,0.0755,5.31,1693700081.7063148
44,0.1384,5.39,1693700097.210645
28,0.0881,5.34,1693700112.7139273
16,0.0503,5.34,1693700128.2182539
16,0.0503,5.36,1693700143.7215497
20,0.0629,5.36,1693700159.2248745
36,0.1132,5.31,1693700174.7292058
28,0.0881,5.36,1693700190.2324767
28,0.0881,5.29,1693700205.7358167
12,0.0377,5.34,1693700221.2401402
28,0.0881,5.31,1693700236.7434254
8,0.0252,5.36,1693700252.2456436
28,0.0881,5.34,1693700267.751034
24,0.0755,5.36,1693700283.2543848
16,0.0503,5.34,1693700298.7576427
36,0.1132,5.31,1693700314.2619786
36,0.1132,5.34,1693700329.765278
24,0.0755,5.34,1693700345.2685657
20,0.0629,5.36,1693700360.7728903
36,0.1132,5.34,1693700376.2761714
20,0.0629,5.36,1693700391.779544
16,0.0503,5.31,1693700407.2836876
12,0.0377,5.34,1693700422.7871218
16,0.0503,5.34,1693700438.2914176
36,0.1132,5.36,1693700453.7957501
16,0.0503,5.34,1693700469.2990358
28,0.0881,5.36,1693700484.8033547
40,0.1258,5.36,1693700500.3076897
36,0.1132,5.36,1693700515.8109753
8,0.0252,5.36,1693700531.3142374
40,0.1258,5.34,1693700546.8186114
44,0.1384,5.36,1693700562.3219407
24,0.0755,5.34,1693700577.8262222
20,0.0629,5.34,1693700593.329503
32,0.1006,5.36,1693700608.8328497
32,0.1006,5.36,1693700624.337138
20,0.0629,5.36,1693700639.8404467
28,0.0881,5.31,1693700655.3437276
32,0.1006,5.34,1693700670.8480625
28,0.0881,5.34,1693700686.3513858
28,0.0881,5.31,1693700701.85456
20,0.0629,5.34,1693700717.3590043
8,0.0252,5.36,1693700732.8612094
20,0.0629,5.34,1693700748.3655741
12,0.0377,5.34,1693700763.869882
36,0.1132,5.31,1693700779.3731866
28,0.0881,5.36,1693700794.8764863
36,0.1132,5.36,1693700810.380798
32,0.1006,5.36,1693700825.8841586
12,0.0377,5.34,1693700841.3884273
24,0.0755,5.39,1693700856.8927577
20,0.0629,5.36,1693700872.3960314
20,0.0629,5.34,1693700887.9003673
32,0.1006,5.34,1693700903.404694
36,0.1132,5.34,1693700918.9079864
12,0.0377,5.36,1693700934.4123094
12,0.0377,5.36,1693700949.9156027
44,0.1384,5.34,1693700965.4188874
20,0.0629,5.31,1693700980.9232144
28,0.0881,5.36,1693700996.4265306
36,0.1132,5.29,1693701011.9298158
44,0.1384,5.34,1693701027.4341338
40,0.1258,5.31,1693701042.9374416
4,0.0126,5.36,1693701058.4396532
32,0.1006,5.36,1693701073.9451203
20,0.0629,5.31,1693701089.4483387
20,0.0629,5.39,1693701104.951625
24,0.0755,5.34,1693701120.455962
28,0.0881,5.36,1693701135.9592342
28,0.0881,5.36,1693701151.4626079
32,0.1006,5.34,1693701166.966882
16,0.0503,5.36,1693701182.470182
24,0.0755,5.34,1693701197.9734702
24,0.0755,5.36,1693701213.4777884
36,0.1132,5.34,1693701228.9811206
24,0.0755,5.36,1693701244.4853995
44,0.1384,5.34,1693701259.9897552
32,0.1006,5.34,1693701275.4930441
16,0.0503,5.36,1693701290.997337
20,0.0629,5.34,1693701306.5016727
8,0.0252,5.36,1693701322.003873
8,0.0252,5.34,1693701337.508202
12,0.0377,5.34,1693701353.0125937
32,0.1006,5.34,1693701368.5159276
32,0.1006,5.34,1693701384.0201848
28,0.0881,5.36,1693701399.5235047
16,0.0503,5.31,1693701415.026783
40,0.1258,5.39,1693701430.5311134
36,0.1132,5.31,1693701446.0344236
32,0.1006,5.34,1693701461.537714
12,0.0377,5.36,1693701477.0420556
24,0.0755,5.36,1693701492.5453236
24,0.0755,5.34,1693701508.0486095
16,0.0503,5.36,1693701523.5530503
24,0.0755,5.34,1693701539.0562217
24,0.0755,5.34,1693701554.5595272
20,0.0629,5.34,1693701570.0638492
32,0.1006,5.34,1693701585.567215
24,0.0755,5.39,1693701601.070442
12,0.0377,5.34,1693701616.5747755
16,0.0503,5.34,1693701632.0780706
20,0.0629,5.36,1693701647.5823605
16,0.0503,5.34,1693701663.0866916
16,0.0503,5.34,1693701678.5900085
32,0.1006,5.34,1693701694.0943415
36,0.1132,5.34,1693701709.598624
40,0.1258,5.34,1693701725.1019473
20,0.0629,5.34,1693701740.6062455
24,0.0755,5.39,1693701756.1095479
24,0.0755,5.34,1693701771.6128273
24,0.0755,5.34,1693701787.1170845
64,0.2013,5.34,1693701802.6201956
24,0.0755,5.34,1693701818.1232975
32,0.1006,5.31,1693701833.6274202
12,0.0377,5.34,1693701849.1305451
32,0.1006,5.36,1693701864.6336882
36,0.1132,5.34,1693701880.1378236
20,0.0629,5.31,1693701895.6409688
16,0.0503,5.34,1693701911.144142
16,0.0503,5.34,1693701926.6482546
16,0.0503,5.34,1693701942.1513932
24,0.0755,5.34,1693701957.6545331
24,0.0755,5.34,1693701973.1587322
36,0.1132,5.34,1693701988.6619043
24,0.0755,5.36,1693702004.1650548
40,0.1258,5.36,1693702019.6692781
16,0.0503,5.36,1693702035.172382
32,0.1006,5.34,1693702050.6765876
32,0.1006,5.31,1693702066.1807625
20,0.0629,5.36,1693702081.6839416
8,0.0252,5.34,1693702097.1870549
52,0.1635,5.39,1693702112.6923368
28,0.0881,5.34,1693702128.1955538
32,0.1006,5.39,1693702143.6997244
32,0.1006,5.39,1693702159.2029223
20,0.0629,5.34,1693702174.7060983
28,0.0881,5.34,1693702190.2103305
12,0.0377,5.34,1693702205.7135105
28,0.0881,5.34,1693702221.2167351
44,0.1384,5.36,1693702236.7209973
32,0.1006,5.36,1693702252.2241564
36,0.1132,5.34,1693702267.7273486
36,0.1132,5.36,1693702283.2315712
28,0.0881,5.36,1693702298.7347918
20,0.0629,5.34,1693702314.2379901
32,0.1006,5.36,1693702329.7422078
12,0.0377,5.34,1693702345.245464
28,0.0881,5.34,1693702360.7486284
36,0.1132,5.31,1693702376.2528582
40,0.1258,5.34,1693702391.7560813
24,0.0755,5.34,1693702407.259293
24,0.0755,5.36,1693702422.7635365
32,0.1006,5.36,1693702438.266753
16,0.0503,5.39,1693702453.7710507
24,0.0755,5.36,1693702469.2752423
52,0.1635,5.39,1693702484.7784698
40,0.1258,5.39,1693702500.282717
20,0.0629,5.36,1693702515.7869658
32,0.1006,5.36,1693702531.2901776
44,0.1384,5.34,1693702546.7944427
48,0.1509,5.36,1693702562.2977188
16,0.0503,5.34,1693702577.8009136
48,0.1509,5.36,1693702593.3051567
32,0.1006,5.34,1693702608.8084333
4,0.0126,5.34,1693702624.3105705
16,0.0503,5.36,1693702639.8159032
24,0.0755,5.34,1693702655.3191319
28,0.0881,5.34,1693702670.8224158
20,0.0629,5.34,1693702686.3266358
32,0.1006,5.36,1693702701.8298647
20,0.0629,5.34,1693702717.3331168
28,0.0881,5.34,1693702732.8373578
32,0.1006,5.34,1693702748.3406062
36,0.1132,5.36,1693702763.8438869
40,0.1258,5.34,1693702779.3481631
36,0.1132,5.36,1693702794.85135
16,0.0503,5.34,1693702810.3546023
28,0.0881,5.34,1693702825.85887
16,0.0503,5.36,1693702841.3620987
48,0.1509,5.36,1693702856.866368
16,0.0503,5.36,1693702872.3706553
24,0.0755,5.36,1693702887.8739452
16,0.0503,5.36,1693702903.3781693
32,0.1006,5.36,1693702918.8824253
20,0.0629,5.39,1693702934.3856988
20,0.0629,5.36,1693702949.889997
