20,0.0629,5.19,1693522828.5556896
20,0.0629,5.24,1693522844.0588892
40,0.1258,5.26,1693522859.563155
24,0.0755,5.21,1693522875.0674272
24,0.0755,5.24,1693522890.5706825
12,0.0377,5.21,1693522906.0749729
36,0.1132,5.17,1693522921.5782096
28,0.0881,5.21,1693522937.0814667
20,0.0629,5.21,1693522952.585763
12,0.0377,5.26,1693522968.0890248
40,0.1258,5.21,1693522983.5922763
28,0.0881,5.29,1693522999.0965483
48,0.1509,5.24,1693523014.5998194
28,0.0881,5.21,1693523030.1030586
24,0.0755,5.21,1693523045.6073508
24,0.0755,5.19,1693523061.1106157
32,0.1006,5.21,1693523076.6138756
24,0.0755,5.19,1693523092.1181679
32,0.1006,5.21,1693523107.6214068
20,0.0629,5.21,1693523123.1247272
24,0.0755,5.21,1693523138.6289883
12,0.0377,5.19,1693523154.1322691
24,0.0755,5.24,1693523169.6355143
12,0.0377,5.24,1693523185.1398022
24,0.0755,5.26,1693523200.6430612
32,0.1006,5.21,1693523216.1473792
28,0.0881,5.21,1693523231.6516852
36,0.1132,5.24,1693523247.1549075
4,0.0126,5.24,1693523262.658148
24,0.0755,5.21,1693523278.1635222
44,0.1384,5.24,1693523293.6667686
32,0.1006,5.21,1693523309.171076
24,0.0755,5.21,1693523324.6743317
40,0.1258,5.26,1693523340.1776197
20,0.0629,5.24,1693523355.6819112
12,0.0377,5.19,1693523371.1851978
36,0.1132,5.21,1693523386.6884513
28,0.0881,5.19,1693523402.1927817
24,0.0755,5.24,1693523417.6960423
12,0.0377,5.21,1693523433.1992989
28,0.0881,5.21,1693523448.7036595
12,0.0377,5.21,1693523464.2068923
16,0.0503,5.24,1693523479.71016
8,0.0252,5.21,1693523495.2133725
20,0.0629,5.24,1693523510.7177331
20,0.0629,5.21,1693523526.2210143
36,0.1132,5.24,1693523541.7253044
16,0.0503,5.21,1693523557.2285988
24,0.0755,5.21,1693523572.7318606
8,0.0252,5.21,1693523588.235069
36,0.1132,5.21,1693523603.7394419
32,0.1006,5.26,1693523619.2437449
20,0.0629,5.24,1693523634.748051
8,0.0252,5.21,1693523650.250251
20,0.0629,5.19,1693523665.755668
32,0.1006,5.21,1693523681.2599313
48,0.1509,5.24,1693523696.7631834
20,0.0629,5.26,1693523712.2674985
12,0.0377,5.24,1693523727.7707672
60,0.1887,5.24,1693523743.2740679
32,0.1006,5.21,1693523758.778358
44,0.1384,5.21,1693523774.2816331
8,0.0252,5.19,1693523789.78374
16,0.0503,5.19,1693523805.289221
20,0.0629,5.19,1693523820.7924962
20,0.0629,5.21,1693523836.2957845
28,0.0881,5.24,1693523851.800109
20,0.0629,5.24,1693523867.303381
24,0.0755,5.19,1693523882.8066552
28,0.0881,5.19,1693523898.310972
48,0.1509,5.21,1693523913.8142228
40,0.1258,5.19,1693523929.3175387
12,0.0377,5.24,1693523944.8218513
12,0.0377,5.21,1693523960.3251195
28,0.0881,5.26,1693523975.8283892
12,0.0377,5.21,1693523991.3327112
20,0.0629,5.17,1693524006.8359919
20,0.0629,5.19,1693524022.3402967
20,0.0629,5.21,1693524037.844608
12,0.0377,5.21,1693524053.3478827
28,0.0881,5.21,1693524068.8521795
56,0.1761,5.24,1693524084.3564925
16,0.0503,5.21,1693524099.8598003
12,0.0377,5.24,1693524115.3640797
16,0.0503,5.26,1693524130.867372
56,0.1761,5.19,1693524146.3706477
32,0.1006,5.21,1693524161.8749585
24,0.0755,5.19,1693524177.3782306
12,0.0377,5.21,1693524192.8815372
28,0.0881,5.26,1693524208.3858254
24,0.0755,5.26,1693524223.8890953
16,0.0503,5.24,1693524239.392392
28,0.0881,5.21,1693524254.8967211
32,0.1006,5.24,1693524270.4000037
8,0.0252,5.21,1693524285.9022012
28,0.0881,5.24,1693524301.407597
36,0.1132,5.21,1693524316.9108753
24,0.0755,5.24,1693524332.4141479
32,0.1006,5.24,1693524347.9184706
20,0.0629,5.17,1693524363.4217556
20,0.0629,5.17,1693524378.9250143
24,0.0755,5.21,1693524394.4293487
40,0.1258,5.26,1693524409.9326453
24,0.0755,5.21,1693524425.4369125
40,0.1258,5.21,1693524440.941251
24,0.0755,5.26,1693524456.4445007
24,0.0755,5.19,1693524471.9488084
24,0.0755,5.21,1693524487.4531279
28,0.0881,5.19,1693524502.9564373
16,0.0503,5.21,1693524518.4607477
20,0.0629,5.21,1693524533.964045
32,0.1006,5.21,1693524549.4672976
20,0.0629,5.21,1693524564.9716709
16,0.0503,5.24,1693524580.4749022
12,0.0377,5.21,1693524595.9782043
16,0.0503,5.24,1693524611.4824812
24,0.0755,5.24,1693524626.9857845
28,0.0881,5.24,1693524642.4890544
24,0.0755,5.19,1693524657.993372
24,0.0755,5.24,1693524673.496686
20,0.0629,5.24,1693524688.9999447
12,0.0377,5.19,1693524704.504242
40,0.1258,5.24,1693524720.0075452
12,0.0377,5.21,1693524735.5108452
24,0.0755,5.21,1693524751.0151255
48,0.1509,5.21,1693524766.5184271
12,0.0377,5.26,1693524782.021705
20,0.0629,5.19,1693524797.526038
20,0.0629,5.21,1693524813.0292966
48,0.1509,5.24,1693524828.5335977
28,0.0881,5.19,1693524844.0379019
28,0.0881,5.21,1693524859.5412788
16,0.0503,5.24,1693524875.0457377
32,0.1006,5.24,1693524890.550219
28,0.0881,5.19,1693524906.0535228
28,0.0881,5.21,1693524921.5581186
24,0.0755,5.21,1693524937.0615518
16,0.0503,5.19,1693524952.5650036
40,0.1258,5.24,1693524968.0694308
8,0.0252,5.17,1693524983.571794
28,0.0881,5.19,1693524999.076271
28,0.0881,5.24,1693525014.5807827
20,0.0629,5.24,1693525030.0841193
52,0.1635,5.24,1693525045.587552
36,0.1132,5.24,1693525061.0919716
32,0.1006,5.21,1693525076.5953708
20,0.0629,5.24,1693525092.0987616
24,0.0755,5.24,1693525107.6031973
8,0.0252,5.24,1693525123.105526
16,0.0503,5.24,1693525138.6099813
20,0.0629,5.24,1693525154.1144094
40,0.1258,5.24,1693525169.6178002
20,0.0629,5.21,1693525185.1211755
44,0.1384,5.21,1693525200.6255958
12,0.0377,5.21,1693525216.1289747
28,0.0881,5.21,1693525231.6333826
8,0.0252,5.21,1693525247.136673
8,0.0252,5.21,1693525262.6400673
20,0.0629,5.19,1693525278.145555
28,0.0881,5.21,1693525293.649954
28,0.0881,5.19,1693525309.1533227
16,0.0503,5.24,1693525324.6576908
36,0.1132,5.19,1693525340.1611385
12,0.0377,5.21,1693525355.664429
12,0.0377,5.24,1693525371.1688042
28,0.0881,5.17,1693525386.6722004
12,0.0377,5.21,1693525402.1755517
24,0.0755,5.21,1693525417.6799102
28,0.0881,5.24,1693525433.1832554
20,0.0629,5.21,1693525448.6867032
20,0.0629,5.21,1693525464.191
12,0.0377,5.19,1693525479.6943533
40,0.1258,5.26,1693525495.1977139
16,0.0503,5.21,1693525510.7020547
16,0.0503,5.21,1693525526.2054021
28,0.0881,5.21,1693525541.708766
20,0.0629,5.21,1693525557.2131197
20,0.0629,5.24,1693525572.7164829
16,0.0503,5.24,1693525588.2198274
28,0.0881,5.24,1693525603.7242439
8,0.0252,5.21,1693525619.226462
20,0.0629,5.24,1693525634.7318788
20,0.0629,5.24,1693525650.2362473
8,0.0252,5.21,1693525665.7384734
40,0.1258,5.24,1693525681.2439408
24,0.0755,5.17,1693525696.7482893
28,0.0881,5.24,1693525712.2516649
20,0.0629,5.21,1693525727.756013
32,0.1006,5.19,1693525743.2593179
44,0.1384,5.21,1693525758.7626114
20,0.0629,5.24,1693525774.2670302
16,0.0503,5.19,1693525789.7703342
44,0.1384,5.17,1693525805.273649
16,0.0503,5.24,1693525820.7780101
28,0.0881,5.21,1693525836.2813532
24,0.0755,5.17,1693525851.7846606
8,0.0252,5.21,1693525867.2879627
16,0.0503,5.24,1693525882.792417
16,0.0503,5.26,1693525898.2957118
12,0.0377,5.24,1693525913.8000338
28,0.0881,5.19,1693525929.3033404
32,0.1006,5.24,1693525944.806683
44,0.1384,5.21,1693525960.3109944
20,0.0629,5.24,1693525975.814352
16,0.0503,5.24,1693525991.3177435
32,0.1006,5.24,1693526006.8219926
44,0.1384,5.21,1693526022.3253255
16,0.0503,5.21,1693526037.8296666
44,0.1384,5.24,1693526053.333993
24,0.0755,5.21,1693526068.837334
24,0.0755,5.21,1693526084.34169
24,0.0755,5.26,1693526099.8460593
20,0.0629,5.24,1693526115.3493376
16,0.0503,5.19,1693526130.8537033
28,0.0881,5.24,1693526146.3570044
28,0.0881,5.21,1693526161.8603122
40,0.1258,5.24,1693526177.3646693
36,0.1132,5.19,1693526192.8678484
24,0.0755,5.21,1693526208.371334
28,0.0881,5.21,1693526223.8756928
32,0.1006,5.19,1693526239.3789315
36,0.1132,5.24,1693526254.8822665
24,0.0755,5.24,1693526270.3866022
24,0.0755,5.19,1693526285.889925
20,0.0629,5.24,1693526301.3932457
32,0.1006,5.24,1693526316.897615
24,0.0755,5.19,1693526332.4008906
16,0.0503,5.24,1693526347.9042041
8,0.0252,5.21,1693526363.4074376
16,0.0503,5.21,1693526378.911844
32,0.1006,5.24,1693526394.415145
12,0.0377,5.19,1693526409.9195018
28,0.0881,5.24,1693526425.4228735
28,0.0881,5.24,1693526440.9271562
20,0.0629,5.21,1693526456.4314454
32,0.1006,5.26,1693526471.934765
24,0.0755,5.21,1693526487.4391246
24,0.0755,5.21,1693526502.9434361
12,0.0377,5.26,1693526518.4467354
16,0.0503,5.24,1693526533.9511049
16,0.0503,5.29,1693526549.4544177
24,0.0755,5.24,1693526564.9577153
20,0.0629,5.19,1693526580.4620395
36,0.1132,5.24,1693526595.9653733
24,0.0755,5.26,1693526611.46866
52,0.1635,5.31,1693526626.9729836
16,0.0503,5.21,1693526642.476349
44,0.1384,5.21,1693526657.9797246
40,0.1258,5.19,1693526673.4839613
12,0.0377,5.24,1693526688.9872587
16,0.0503,5.19,1693526704.4906023
32,0.1006,5.29,1693526719.9949074
20,0.0629,5.24,1693526735.4982147
8,0.0252,5.21,1693526751.0004857
28,0.0881,5.21,1693526766.5058599
36,0.1132,5.26,1693526782.0091965
36,0.1132,5.24,1693526797.512463
20,0.0629,5.24,1693526813.0168295
24,0.0755,5.19,1693526828.5201197
20,0.0629,5.24,1693526844.0244443
